track_id,genre,era
3rFgTFJVdDBCYiZt1zdoQ7,latin,2000s
1LDAh7QQnWvp3GJ9QDa1Pj,rock,~2000
7ddn2swf3epWYsTFKu4Lvx,rock,2000s
78bOURRHOm19pTFIh0yuEN,rock,~2000
62BoHRGSeDnRd4wMn2DUTp,rap,~2000
4m3gxoAguorjKhon1lclXI,rap,~2000
6DNtNfH8hXkqOX1sjqmI7p,pop,2010s
7zzZmpw8L66ZPjH1M6qmOs,rock,2000s
4LxIGAVfcQIw0zAQRyFhU8,r&b,~2000
0U5TPIPvd8iAWsQ48Vb2Dp,rap,2010s
0z4Ryh7Qg9jKOQXzkUZLVK,rap,~2000
3XdAzyVBwPctMDkFjKRlO7,rock,2000s
3UDXkdQquqCEAJdNAsA1wO,pop,2010s
6EnGa6zjRcG01Qhzw6tgzd,latin,2010s
5BtDhaG1ggRGBPvKi9eVUz,edm,2000s
1cTIkQUcWtwooj2rDcNB5n,rock,2000s
7deNOgcnSseExDbh0rKbeZ,edm,2010s
5q2JbCNi4FcnglgPfxcV65,latin,2010s
2XKA576OqiY4PTKpVTA9AC,r&b,~2000
3KhF2YiNpJvGpfiCW45R6D,rock,~2000
6lDo13SSgTv0WbyUQKgnjk,pop,2010s
2qdpQrNXOuGGGvFmbKGpZM,rock,~2000
3JVpozwCbw9CeB4UFhGeTR,rap,2020s
3NxjPAciuwddPmhuvR2xjO,edm,2010s
74SnZzNgU2GOh9Q0xIi4SS,latin,~2000
3uflqf2yN68tM08Jdbc4w9,edm,2010s
0zPlMUMeYe9GoqN8mzaFst,rock,~2000
0CU6uS2k8y0XquMVQdwmAQ,rap,~2000
6wo8yue6rY0pY2zmztMMCj,rock,~2000
0ZK8TGOsngrstVPsnrHbK1,rock,2010s
65D95SmygxGCQGiI64eaZf,rap,2000s
3KK9srDOhT2rGI9XXeaevw,rock,~2000
2WfNrjgXHbtAPnklXDc9y4,latin,2010s
0ltIbWognQFt70SBWi0VEh,latin,2000s
0Lv6BQbmnX7HKt9tEoXybs,pop,2000s
0EX00YpFv3ivweoG7T3j2n,r&b,~2000
5RfhUFcQBeonzqLRhU8gvK,rap,~2000
07q0QVgO56EorrSGHC48y3,rock,~2000
1b2V38zCkmm4ll7H1yDXN0,edm,2020s
0s6kLU7LZehOlr5M9fSOPC,edm,2010s
5F9Pe2Tg20NRi8N4cHHXUD,rock,2000s
23IK8TF2MSiLnuEjaYPfVV,rock,~2000
3M9WVp2rdXs4B6a2hzJQZZ,rock,2000s
2vA4zCYKpNYZWQfK92sT6N,pop,2010s
2NKRbRdRIcaGCXTq7xEpWV,latin,2000s
2NRQ80uXOLkfNMXsjuBOxB,rap,~2000
6EXl6ZF6rXm6qCsKeizJ1b,edm,2010s
6uYAPqxP69zfpCbsTHXgiz,r&b,2000s
5a9BgulCg84pm4kgwGGArI,pop,2000s
2ImuQo1g14CTR9hZAZD3aQ,rap,~2000
2Nzm9dtlzWHrYtbAt53NV8,r&b,~2000
4HPV5sINNKUn1YckHmukri,latin,2010s
3kgutGd839IOYRl6ekeq6V,r&b,2000s
10igKaIKsSB6ZnWxPxPvKO,rock,~2000
7lOCuVqblMUwmBrRWLhquh,edm,2020s
0d2YnyIPgmPQqNSzDg8s8Q,rock,2000s
5yY9lUy8nbvjM1Uyo1Uqoc,rap,2020s
3Il5pMKaV6gOwad9PwMhPv,pop,2010s
7v4qvJHhz314Fcq0sLmyvR,pop,2010s
1MnJW2FEQByou49YiMdrjr,r&b,2000s
51NBMjiv4t1nUiLC9Bim3G,edm,2010s
41RSRxdVqnSWlL9Glx95fG,edm,2010s
3Px934J0dBoCmpUhUuCQkD,r&b,2010s
64F0vO85TOINI2wItykfU0,r&b,~2000
45PxL9PEi3AogpOyegTts8,pop,~2000
33XDa2g8IJIXVp2cWOCUTJ,latin,2000s
67UNzOetFZaULIkGySWykO,latin,2010s
5x4Xj6R8aYqgj2mEZ5Xy1P,rap,2010s
7IBhpjoLxBO2oiNjny9ie4,rap,2000s
69ZZXDvtaftXr1vQULoYqB,rap,2000s
0WEv09ugUmm35vJ8mGDepn,pop,2000s
5bmV95JexNdjuQtOej5T0z,edm,2010s
5XsYwCgd9jteFDpWx57xSP,r&b,~2000
4pWHlV64Ni9epy7RrKjFus,rock,~2000
4e9eGQYsOiBcftrWXwsVco,rock,2000s
2m4AKjV0OBfSft7YYh8y5x,r&b,2000s
1jq28NGw6wdtFKx8MBPy6C,rock,2000s
0sf12qNH5qcw8qpgymFOqD,pop,2010s
2GVYPY8Sv7U7cJkDFu3Ft1,rock,2000s
1rzyMlUqq6MvTvzZYdB3C3,rock,~2000
4KxEJRXY977tTYIfHvL81N,rock,2020s
4DCHszO57DZHgvqalfoITR,latin,2000s
79xbVOzorykiNjTB6VV6zx,pop,2000s
4tEC9OF9Dpom0NhDTdbyUI,edm,2010s
4C9VvaZodMeykzNlr5KtCF,rap,~2000
1j4OXmXNhQRVtC53cSEtan,rock,~2000
10LWVafpsc00GjdXTQqITk,rock,~2000
2oZLGAJWR4DQINOTh9W9Zx,pop,2010s
4jqA7PWcuBJDYcXtB6QIiN,latin,2000s
21PXwOjWFh5XlwTia05t3p,rap,2020s
5pFmgdBYYVWFWgMi03jl69,rap,2010s
1Uqhs2YD4ghyiI73wDX5eb,rock,2010s
1kHxfbiZ6HOagkTTrWbICH,edm,2020s
6AgDFWLbbAt2migXMbrhXT,r&b,~2000
4jDmJ51x1o9NZB5Nxxc7gY,rock,~2000
7vNgFQlOb4cQMqBh67XkI5,rock,2000s
63ouCvRO1W9dpCl4D9Iotz,pop,2010s
24OzLwa2DqCSdMw2TIT6ZB,r&b,~2000
0XMeekgnEZDoieio8IysUS,edm,2010s
1mT47pKLXUwPYGwB91GcNz,latin,2010s
0zID6BkLLhlz6QTeHONlEs,rock,2010s
1pCOmSyhfCTFm6vdoeD4JD,r&b,~2000
0s5DNDV6LAKn2u2Ufa3VjQ,latin,2010s
7wBThXx7BGZHJJ3aN3OPvv,r&b,2000s
5Pm9uuEL0q6aXSRT3161UP,rock,2000s
4DhbiXEuV7JxSR0wuqetTa,rock,~2000
15HUMkMOJm48NL1GQURjM7,r&b,~2000
2ej6iCFQWQDD7c1DE4lmGq,rap,2010s
75n6R38rfp87ElycXr7OJq,rock,~2000
6sHsXIJoEN5JpdkGMQDJxt,r&b,~2000
3afeZ81GDy59tATovKyH6Z,r&b,2000s
79edhUCJIHerzdr8Tgclw7,rock,2020s
4r6jPijW3d5iV0eBFVccsa,r&b,~2000
43LEbsntZ2eKwp6tClYZQT,r&b,~2000
0IkKz2J93C94Ei4BvDop7P,latin,2010s
5u8yoJzasvOhdNDhsBtoje,r&b,2000s
60QoePs4iQCs2aCZm96ew2,edm,2010s
4Hqh0dS4x07zuRw6eBTO7p,r&b,2020s
116H0KvKr2Zl4RPuVBruDO,latin,2010s
4dA9hCQDGz9eloCRNacWfO,edm,2010s
62x93blgkWEz6Huop8eSQA,rap,2010s
6FAAnrcZvVczet411n5nle,rock,2000s
41h0zUSDUFrIMq4jf9CGM5,r&b,2000s
0rsRJOlDJxfNPNTEALa2t3,pop,2020s
02BbvlQc1tcJQ7idNrUQ74,latin,2010s
5Kjf7kWia6Ey8nRM4Mgj5l,r&b,2000s
1I5PbTAcWMqV66XR8B2vzK,rock,2000s
0QwZfbw26QeUoIy82Z2jYp,rock,~2000
4Zz6VnbuykOejSpGOahS4E,edm,2010s
5yaGDSfEvvmmLl4yJBIRa6,edm,2010s
592JiALLj5xL5Z6LuMmaOV,edm,2010s
7jGa11njc3FnVpO6QxGZKz,pop,2010s
4e9hUiLsN4mx61ARosFi7p,rock,~2000
0INWoq84kaWrJN1AxiOrtb,latin,2000s
0TK2YIli7K1leLovkQiNik,pop,2010s
3FtYbEfBqAlGO46NUDQSAt,pop,2000s
4ElX0PX2miGsMVsDJS2qqb,latin,2000s
3feSwo9dMR0sbvdPU02xbh,r&b,2010s
5vdp5UmvTsnMEMESIF2Ym7,rock,~2000
4HsL5A46wa0O2jQ0ngj3H7,rap,2010s
174UISK3l7VRbigEHxEev7,r&b,~2000
3rKvEszFkblVdDlUc3jlBk,latin,2020s
5wezdyzeY706PFC6pW0WvP,r&b,2000s
57XsqI2gTdJ3T5W3c9sWD8,rap,2000s
0tDSgSmZsbxCkdkfUPjg59,latin,2000s
1Y4cYXcmevXTHar02JP6nt,latin,2000s
7De6b4XLpncmtmhh0rztDh,pop,~2000
2DLfVnmabQqX3g3dnfvBe2,r&b,2000s
5L0KDoZklMgs9GPoonneEl,r&b,~2000
6FOpPA0a80RuBqqgDozvja,rock,2000s
4rwKn954sAK61ojiPVIxuP,r&b,2010s
546QTayX6j4GcZsfTRrVnL,edm,2000s
5ESovjf8cOPtYanYJ26gKy,rock,2000s
401Wpcw5VRjNOmsPpvKlfJ,rap,~2000
7y3rC6oY3Au1XGjdxT7Akn,rock,2000s
5wQ5swlftYnGTEVJEDwUvn,edm,2010s
37gqBnUAZe8BY8WR56kDNk,rap,2010s
3yEtuhGR8jOtusa29jWrhG,latin,2000s
2vNlq7qG3FPFBmuAc7kRng,latin,2010s
2hNwoBCLppnljA7HVvwZns,latin,2010s
4ai7fpzyfaGBlMX5kZGmYu,rap,2010s
7MJTU6jULOZPAdlu8SPAfo,rap,~2000
4hy4fb5D1KL50b3sng9cjw,rock,2000s
53HIIqV64NIKyyGllfKvzu,rap,2010s
0W2mz7mvaBaEsC4rmoRNPn,rap,~2000
0aZPhHp1DVNVS5HAWzpUsM,pop,~2000
2APxH5XbOLDTmW9X5yi6Hw,rock,~2000
64DAZ2XBuZevR3d0LfmayU,r&b,2010s
2HoDr1yVksl19omOhc1zWy,rap,2000s
6GtxQ89N2gGwzDNuLiWa8I,edm,2010s
5DUucTw6uLj4I3PvzykLKg,rap,2010s
5K5dQsYdSdo2LKdepxbYAd,rap,~2000
5m6XvmdzcWpUBRNYY4ZzrO,edm,2010s
7a014uMHF3nlqzXCxV551C,rock,~2000
68poZGRClFTzLdeRz9X0M2,r&b,2010s
1kFyVRbMT4JJynQgTFWKZj,rap,~2000
3E895HtTn6lB40SA0l9EkL,r&b,2010s
21iD8UKoYicaMmVISo6Pi4,latin,2000s
5XMRDVl28VdvfqL0IFIiss,rap,2010s
2lp8xjq0WTm3HZKHuDEweg,r&b,~2000
1rME1sbMT1519MjbLJrwc7,r&b,~2000
6ISuXA3UCPMtsyEUGUTAyn,rock,~2000
0TyJN9PfBK7lecIiMbjWWH,rap,2000s
1ODyPlxqhN8892ycF9CSyF,rock,2000s
021vQZqzIjzEaLSUvXHjcH,r&b,2020s
0elrWXwFQNxpmehJIH9kfO,edm,2010s
0vJ9I27nDA6PofOm83NH3s,edm,2010s
3QGcJyg8Ymnfa9U4bDkwxZ,r&b,~2000
3FUS56gKr9mVBmzvlnodlh,rock,~2000
6oFxDi9DDRDZJVTOU0ozLf,r&b,~2000
2nvC4i2aMo4CzRjRflysah,pop,2000s
0tBbt8CrmxbjRP0pueQkyU,pop,2010s
6pHCJmx9FXnMwEqB0LWUEH,latin,2000s
4pHRyFLUtG3zt4J7sNqnuB,r&b,2000s
2c1EGwagV1sT73NimGsqIh,pop,2010s
1AHR24HYoVVCTHC5bujra6,r&b,2010s
3E4miyUPbCkdMoPGnJaPmv,r&b,2010s
5LN1B9uVAVleCZ2euGarvi,rap,~2000
3vlOANhOOpJxiCWUzq4DnK,rap,2010s
2PyuytS9WHUXcqzR1lJYV0,latin,2010s
2Vim06YsRb4uJRpbeq6NR6,rock,~2000
7dEaRbHa20D14l1w55MOnk,rap,2010s
3cphb8kdsjElYR7r5icK3H,pop,2010s
3TLwAp3uX1nKsVxrDhNPOL,rap,2010s
07K9jPEoVsqoEopODxiAUs,rock,2010s
0xORFaXxl07BtES8IAJ7OD,pop,2020s
7rWLRWfPsUzU6h7r71vlOM,r&b,2000s
1qP7KmHJbzvV8KsFPhW8wY,rock,~2000
4jyT77UqVTx5vbP6VYV46v,rap,2020s
1eBWD3ra0HeWRhPYuBf317,r&b,2000s
33ZXjLCpiINn8eQIDYEPTD,rap,~2000
2RCUr24WkEe2r5Vv4oDKlN,pop,2010s
5Qld1ZZVE1UaweNLvAVTYp,rap,2010s
7hDVN6GisA47ym0H93NA1Z,pop,~2000
6gXrEUzibufX9xYPk3HD5p,rock,~2000
3yIPfuhFC9D2HF1OTWmonV,latin,2000s
7bIQeY33PkduZRmR3h9BIY,rock,~2000
3eMVOlY4PqhG4e9K4epxbn,rap,~2000
5QHLHBmGDW999nMelytjUA,rap,2000s
64HCsmzpvUpSTM4mNAOR5S,rock,2000s
1Q1b8eVkUPGlpSArl8JAVw,rock,~2000
5QiTs0egWAq0k2O8HWKoEP,r&b,2000s
2717O30PeUJbOVX7N0AaDJ,edm,2010s
66MsAs4nVj68t6va1lygIm,rap,2000s
4joRJ9BbN4S3PxvCehX73Y,latin,2010s
7dNwJbsT0sg1le5kVugGJb,rap,2010s
3Pk6O7DndRfH1q6UFsCaWm,rap,2010s
4punHldq7Jfx0Plu7SdjQ0,latin,2020s
5IFJ7QvhzJxdPsM0THX87y,r&b,2000s
2iqnTmYyY7e0SanovNvw0I,rap,2000s
3xhXKRGahWzcXF8rD5gUvd,r&b,~2000
3okPiJwW5nCLpug12sCL4p,rock,~2000
7BooBD8k8ABLTFLzgxcT5G,pop,2010s
72nGzwUlz5ZweJraEQG00a,edm,2020s
638OrV0KtFGrxvLoAUvxCY,rock,~2000
19VTqucnxJuH6kilNdweTh,rap,2000s
4hrae8atte6cRlSC9a7VCO,r&b,2000s
16P1PlyrHWjWKMHWQtDuDc,edm,2010s
6xUIYXggvw3nwo6MWYZk67,r&b,2000s
3c4bJL7mARZvd387847GsC,rock,2000s
64yBYBrJLWlGqDlGGHCfAL,r&b,~2000
5ScnlX18hRpXLKDsjk0jt1,edm,2010s
6SG6Tf9em9kbueirgail0n,edm,2020s
423hwXFgoN8RYmqLoLuVvY,rock,~2000
6NpzkIYecTgirnDViWoisp,pop,2000s
17Pea9QvHpcISu7gg5TiDJ,rap,2010s
0HOqINudNgQFpg1le5Hnqe,rap,~2000
0l3GEbH3CviUytD6iX4wzg,r&b,2000s
2YIeE3ClUqkonhOViNHbGq,rock,~2000
2Dr76N76UX0xtZoLvwe3WY,rap,2000s
6so3XYH1yyeWFGskbQvDjQ,rap,2000s
7CHi4DtfK4heMlQaudCuHK,edm,2010s
3FtYbEfBqAlGO46NUDQSAt,rock,2000s
10xadaGYk2aXuMjpvwSmo7,rap,2000s
40UbcJWyWPqOWFvv4Dpvfc,edm,2010s
6vWEAOUSxohKxhp0K1BsxL,rap,2010s
4P0EVqfv3bAlghLra4ueOv,latin,~2000
7mo7U4LHQxAHxnvKVpb3nH,pop,2020s
3LNDqfz94lY7uGifx8HQXt,rap,2020s
4gB61mP4tNChn4LgfquMhi,pop,2010s
381g0b6QZxC13SzA2HRMIc,pop,2010s
7hdOchAKFm6FwzyevcQ56y,rap,~2000
7k6ntkoyptAT1c665S5LMj,rock,2000s
7uE5g6xnf80YRfavpReowD,rap,2000s
2JWeI3Vs2SwdLch4nZzAN7,r&b,2000s
798z16wkkz6CNMCPhOdBpe,edm,2010s
3IU7kPq7nceGAePo1hY2Ta,edm,2010s
70zg99pT51vB4wlMS7e4q7,latin,2020s
0S1lconF5qUvqUrovZDmSA,pop,2020s
3fj1n4HME7WJZSbJUBoC7b,edm,2010s
1xRCGC0OUcavUYX6T4oDqH,latin,~2000
4De9grPWp74WguGnlhepOL,rock,~2000
0TCRMLcilbYgj1Gb016JbJ,r&b,2010s
1b5SISCI3nhthZFcVSLgIF,r&b,~2000
5SaXgo5XteGjNWOUGKzwfA,rap,2010s
7qeWNGBqqagdwf4KnjRzGZ,rap,2020s
7G3lxTsMfSx4yarMkfgnTC,r&b,~2000
6urCAbunOQI4bLhmGpX7iS,rock,~2000
7nfGP5B3Pc508kEb6zL6r9,rock,~2000
4lDYedHtcFwkMTVwpdSRUN,rap,2010s
7q8BhxU2ZpUlXqmEy6nKFb,rap,2010s
7foHBs2UUa9YX4UWQlOfiC,rap,~2000
3ibroeR6Dw9wsE8lPWJJG0,edm,2010s
2sRhe52xJklfzRIe0K6puw,latin,2010s
0vnzk4L0JyMODSqLp3pHwo,latin,2000s
2vVW17crZs4KInids0h9SE,rock,2000s
5PNbUaIYAbm7clBZeU7oeQ,r&b,2010s
4v23f4oo8oqlBfVMQgj8qa,latin,2000s
5PQmSHzWnlgG4EBuIqjac2,rap,~2000
68wQyJJHCqzpP4qygn3qn7,pop,2010s
6AUqARfZa8MRwjE820gZ9A,latin,2000s
5I2Zw1tJXoswUSnKkJSuwX,r&b,2000s
3MZLSpFK8nNhkNDlJXwLEU,edm,2010s
72V3zdMD3x7CxNhtN7xYX5,r&b,2000s
0bbw6Es6hgs9ybUisecefK,pop,2010s
6GlDfTScLM2wxG7r2LUUCT,rap,~2000
4Ghq7XXreyLUJmmRBGlbbw,latin,~2000
0NSeXLBOh16zjbENkAu0P6,rock,~2000
6cr6UDpkjEaMQ80OjWqEBQ,rock,~2000
41knNw2OhgF9gouyy1squL,rap,2020s
5hIljtQ1fRvDRc1aHdhwWK,r&b,~2000
3EYTVekyY04eqdoi2iGlgJ,latin,~2000
52Jf8rOBta15wNrkOg0tg0,pop,2010s
4dmgawH7YVY663GxxjEIwC,pop,2010s
5czkBkWogUvTf2jleGyHaQ,latin,2000s
087B7ONFOiKkkMVmg83md0,pop,2010s
7LzouaWGFCy4tkXDOOnEyM,r&b,2010s
2TFi29E9X6MPc05Vyfzout,rock,~2000
1pOIpxfrQ8AszXZdKR3aH3,rap,~2000
4090PyjhaukeGh0c93jh1Y,rock,~2000
4RDKdzgdnlBcpJ1SJoXbG8,rock,~2000
6U2NuJILEOEpW2tVCuqKHb,latin,2010s
11Tfxz9hfGSoc9Mv3egU3B,rap,2000s
4tzStSrQFCWoNU82ozFBhs,rap,2000s
4Eq60oypgAxlX6Kp7MFQl6,r&b,2000s
0umQQTb1wwU3slaGJ08Y6j,rock,2000s
4mNOezZPgOhiVLf0T3U2H2,latin,2010s
23WgvD1nf7ZW4ehljudfbi,edm,2010s
6NxsCnLeLd8Ai1TrgGxzIx,rock,~2000
5dlfvkyZOuBCFP1KbzRHUx,r&b,2000s
17SLKNcZHfggqIkVHD08e5,r&b,2000s
1ixeHnO23pDi2A0AWBWmKh,rock,2000s
0GfS3y8Jd7SHWd9R51s7Fo,edm,2010s
2k4c9ZAlIYHyXiJ4i20FO7,pop,2010s
3rMsX63C0IZVnOT5LGYoTH,latin,2000s
3ZTA6cOCUQl1m5yIKmpIES,edm,2010s
1xNGSFxSsGY1uS0D0c4KxT,edm,2010s
38rSSynmRf2kxslXKS50u8,pop,2010s
1TkdFLhO4yRxwcqOjvT6MO,rap,2000s
5prTs2HAw2G4idHZyeFp8o,rock,~2000
0ygHFKdqHqikl2mOFtGeRQ,rock,2000s
3jGnPHFrBCTdtEXbfweXgH,rap,2000s
59oP06RoBps6bvbvSQ1Zee,rap,2010s
37gl0hLcFHMVKCLe9gn36a,edm,2010s
1Kgyx7NLtzsa3gWV1efGHu,latin,2000s
5tB05uMCDMwIfZ81siwX6t,edm,2010s
5sICkBXVmaCQk5aISGR3x1,rock,~2000
0EwaWLbMW0Tq84YVFNxNsd,r&b,~2000
5IKLwqBQG6KU6MP2zP80Nu,latin,~2000
20LxTsa6936zOlzTWqoPVt,rap,~2000
7eSDRPSjYBOcqB7b6Ord6X,r&b,~2000
5CQ6McE86ztNSOhQwRwgSf,pop,2010s
0hiFoxxMg36FoPIdmiAyfX,pop,2010s
0qxRmtTovuLU4VBz5y4DsJ,pop,2010s
720dTtTyYAD9TKSAd9lwrt,rap,2000s
6uUSmhfdiOR7gYeTN430kA,latin,2010s
7IWTIkiWGWNQyYfOLdMrGD,edm,2010s
176kpV6izJDVUwkG7GSurq,rock,2020s
6K8FeFOouLIapUrISpSaI6,pop,2010s
4TNWgANrFMzz9qfPlBNopm,edm,2010s
7DoNtK2gVFRwJh0hkHe5wQ,pop,2010s
3XmpCkuHAHIKIJ5ZxGY20j,pop,2000s
5PXvw5Snn4kVo7vyYHjUpC,r&b,~2000
7H6ev70Weq6DdpZyyTmUXk,r&b,~2000
7iaw359G2XT14uTfV9feip,rap,2010s
0ss3ny5ZmAYMpTWJDLgnV8,rock,2000s
7s2iAmlI372KGVopcqetU8,r&b,~2000
1J7tWscDLyZmaKu4TYr069,edm,2010s
3KfnUFbnolYR4NuCaf0NnI,rap,2000s
3XEUVgaBwMQx5zMwS4cDO0,rap,2010s
0CtkjgZpkgnW7U6WmHsakD,rap,2000s
0Ac7MrpcCf0Qj1r8fPHxqi,r&b,2000s
2pfJsufl4kJ0kMT5C1nlwj,rap,2000s
4IU1RL4BKvFyXtbTwaHAvW,rock,~2000
1pOIpxfrQ8AszXZdKR3aH3,rap,~2000
57Xjny5yNzAcsxnusKmAfA,rock,2000s
6q9CRTF8dyABIcKj7bCJwf,rock,~2000
6I9VzXrHxO9rA9A5euc8Ak,pop,2000s
1iQi4lFpgIPTMeGXlQqZKk,rap,2000s
7rNzap95cCcOafjFtofpBk,rock,~2000
1co9HQhp1tMkH3OEkb3vXV,latin,~2000
41bdgBL7tjwQOl7RpwubKU,pop,~2000
5sc7wXrjQWsg1H9LGI4RaG,pop,2010s
3mayeyaPg5DQGBa78LJM59,rock,~2000
5DV8yoddFyjLVfRT6pfAht,rap,2010s
18WHd7xm12Pz0rU6LSMJog,rock,2000s
1RPhSs2lDYKjDsELKtPvQd,rap,2000s
6W4Jtd1piDOPh05jlFGPN4,latin,2010s
4G8gkOterJn0Ywt6uhqbhp,latin,2010s
1tMZpzeGkj5C0tKSnO2lrG,rock,~2000
7hQU6NBqo3cpIH0SHjDrQS,edm,2010s
75wP08AtMfGfjk0nPdvVw3,rock,2000s
1SveOxUxAxhrCWBhdfbjQu,latin,2010s
0Ow2s49u3akTmiLDmb1GU0,r&b,~2000
7x7kYJwduClF3I0ozJpNsZ,r&b,~2000
7utoClKnLShFg6u6dZ20gp,rock,2000s
7oYouEGAQJpU75CAWFEMi2,latin,2000s
3Ko8zjBg7VtcPTVnd5awJM,r&b,2010s
0Qp1IH1EkRCNabfgzxNMUT,edm,2010s
0d28khcov6AiegSCpG5TuT,rock,2000s
5JjRW0BF47MQF9Z4szcQ03,latin,2020s
6YnUxW8CtOnI6mp3oh61Gr,rock,2000s
3EaMErOuOXE1YZ4xyTW4cp,edm,2000s
2lWfuwRnN6aSk50TPx6eCk,rock,2000s
0OBwxFLu6Yj61s2OagYbgY,rock,~2000
0rceuwdoOmzDr90MuN1vxz,rap,2000s
3Of5Vvox7DstYj6oET5b2h,rap,2000s
5G5IX0zeEIYhHKe71Zecx6,pop,2010s
2MfOcbtgz2yTsiznFmVZUN,pop,2000s
1YrHyDbH17btvI2rFTkbCQ,rap,2000s
5Va44ERiHtC2tfBD53OApA,latin,2010s
3XG801WWhqC753dekEBkMt,r&b,~2000
3remNAnjEnr4QukFZJyMX6,rap,2010s
0oeF5V2gTRUnAdG7BtaABA,latin,2020s
3fNuYHHay5uUISA3fePcTH,pop,2020s
6JI5wNWYdBw68GZjOMmgK5,rap,~2000
6KoK723c5pmYKiHvH69JDr,rap,2000s
4JehYebiI9JE8sR8MisGVb,r&b,2000s
0EWT5JnKOf6saRn4ASff3j,r&b,~2000
7fgqezDkkq9WWg1KhtyyBL,rock,2000s
1RSy7B2vfPi84N80QJ6frX,rock,2000s
3UygY7qW2cvG9Llkay6i1i,rock,2000s
0GQuzKlkH0otZ01oMFzsSu,rock,~2000
7nnpU2iHbi2k23GNPJMKUM,pop,2020s
6kwAbEjseqBob48jCus7Sz,edm,2010s
6NHgiZFCnfDzDhOD02GcnR,latin,~2000
1IWzfq3sLedGQ3fb2hAMBA,pop,~2000
1dVbC0XoM4VxpDkrv1tcjf,edm,2020s
4WehxcnPTxouLdfQhqANb3,pop,2000s
3BASVV5qZWarRhl9IhAiA7,pop,2010s
6x53SJOV1PAZ8ZUwH4NFXQ,r&b,~2000
1HxL3DniLhRd8Qy9ENVRr7,pop,2010s
1lGKVCGOgKSiDJbnvNUMyU,rap,2010s
3TIJkJgwWSAXb8zyOV6q5a,pop,2000s
4BZdQn690mETPLKmNDhbGi,rock,~2000
1RqAQdolASl7InSLH8dEbr,edm,2010s
4r5s340LOiyEZTqNJglbzH,pop,2010s
7DpuczUR3nNFkMfMyRqoNx,rap,2010s
3zaXjodcrXLPj6Z8Wm3txR,r&b,~2000
2UrAeVF1jqprpG9mWisUH1,r&b,2000s
30DsuDsNq26rCn30NNzoH6,edm,2010s
6cCvSU7rUJtkaEZ19p0Mzu,latin,2000s
30MFmjElHOCOhfu6q48Wtv,rap,~2000
1WMKmnOvZYouMzaeEDxYUu,rap,2000s
12k0ULCKBLP1CpscxX1Y4w,rap,2000s
1KfrcxnOLyDhd3p4hGrhVe,latin,2010s
6qspW4YKycviDFjHBOaqUY,r&b,~2000
7LVHVU3tWfcxj5aiPFEW4Q,pop,2000s
2MT38CFvDK7qQjLMixkNoP,pop,~2000
3HPOsgVwY8AWsh1jsceqOI,r&b,2010s
2b6pyyrxfP79LhV2hLtTm4,rock,2000s
12CL6TcFKzLTuAsLmCNS9h,r&b,2020s
6bxsXIuyIeXKD4wu1O6srQ,latin,2000s
5l6WYGy3di3k8V5QlBMvJ1,r&b,2000s
08IIDDeGMsbKnkSHTVX9Cj,r&b,~2000
7vgIM49wiRCUMxUR2DRs9O,rap,2000s
16rClbxgQaEFGLdkOBuy0c,latin,2000s
3Uo9e1WaAuk4CEcSWIKxuj,rap,2000s
3lcC9CnN7Rpo1ugATzmYjY,rap,2000s
0LKErfBZ5FbBiLB4OcZRbL,latin,2010s
7yle4EK9gfIin6lQsAjCL9,rap,2010s
0WnVjkW8k8Zo37JAI7K8zF,rock,~2000
2Cz3yDcBoePfcJCYdpYZCC,rap,2010s
289MmJCmxYMxC54ZHcd9G0,rap,2000s
6kGN5iQE2LjfYMcMbQKNJ7,edm,2000s
6enXeBnLnyjfweN6VWcIoh,r&b,~2000
2iObjOsy2vpsariW4Y7hQg,rap,2020s
6BxiFSFVzviEqe2eIaruLV,r&b,~2000
5kz9GDBTX846OXwqWoyKzF,rock,~2000
7Ec9qiOemgoYl73dQcCsNH,pop,2010s
1mURjUWWe3tYtxP3WwRyS5,r&b,~2000
1tS3YIyOAczsBzjub9PrZj,rock,2020s
7Jwe4iWB1G6c7TE7fRedrm,edm,2010s
6mwA6YiKDjAUG8kWvRRUPh,r&b,~2000
4FP0feSGbkdt7DfT6YTM69,pop,2000s
7tNZ7fwqMXv2e00V5f0H6v,edm,2000s
03MG0l3WB6a9dJkXqnhGl8,latin,2010s
03TXYSSiqqXMF5EoGHxUta,edm,2010s
2eMxI1qN0ft88sasJrARw3,rock,2000s
63uR29DnkNPUiorL30cHnj,r&b,~2000
5Y0E3dOeynKuLDAXu0t0Bg,r&b,2000s
0mwXfPCm4AMaz9J0Cn7FXJ,rap,2010s
3qaSqrrevBrb84xl5JlptU,rock,2000s
7G7tgVYORlDuVprcYHuFJh,rock,~2000
5NsLK0aBlbNVxHzh2TGUGo,rap,2010s
19ISEtEat3oefNy4yVFLFK,edm,2010s
5uvosCdMlFdTXhoazkTI5R,rock,~2000
7lNu1RqPMLjLBqBf913Qda,rap,2020s
65NTcXUtOb27NHKQ4fAcw0,rock,~2000
4rVvheUQ2wQpn5uXX5l0gS,rock,~2000
4m4cwzmJJdD3gg3d8OT68r,r&b,2010s
4lyjlRP5xoJKsMqwiz7558,r&b,2000s
21Inw73u4UXeKZpdjYNvZz,pop,2010s
1D7FQQfKf4o3Xd2QTm1441,rap,2010s
5gHilmBlJtaac5t0iK3Weu,latin,2000s
