track_id,name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,era
39SBJ11H2SKe3Jx3vO3pON,Don't Be Cruel,Bobby Brown,35,0.771,0.662,1,-13.227,1,0.056,0.000199,1.23e-05,0.279,0.511,102.824,445573,r&b,~2000
1lItf5ZXJc1by9SbPeljFd,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,63,0.807,0.887,1,-3.892,1,0.275,0.00381,0.0,0.391,0.78,160.517,144244,r&b,2010s
3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,70,0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,263333,rock,~2000
7kjvRqp04GGWo7TYhChjpJ,On My Own,Far Out,12,0.403,0.779,4,-2.966,1,0.0536,0.125,7.62e-05,0.385,0.103,145.092,270224,edm,2010s
2nMjfJtl5Tj5F9vzuHhqOl,Crystal Night,1986 Omega Tribe,29,0.701,0.607,10,-13.001,0,0.0306,0.305,0.000107,0.373,0.876,122.981,245533,r&b,~2000
0EDQwboQDmswDRn58wcslg,Kingston,Faye Webster,59,0.73,0.344,10,-9.541,0,0.0394,0.138,0.00128,0.134,0.543,142.129,202160,r&b,2010s
3oqWr0jDWNXxWufNogGREp,Crimen,Gustavo Cerati,70,0.537,0.502,4,-8.406,1,0.025,0.44,0.0709,0.199,0.288,80.511,232027,rock,2000s
2gANywSFYF58YFMPdDSAjC,Stand by Me,Oasis,67,0.214,0.828,7,-2.66,1,0.0383,0.0142,1.61e-06,0.161,0.388,169.876,356600,rock,~2000
2g4LWy7YxrbWYA2RJP8nFk,The Black Angel's Death Song,The Velvet Underground,41,0.36,0.475,7,-9.891,1,0.0456,0.646,0.000273,0.123,0.36,121.355,192053,rock,~2000
2fdfsGuqb6SBX5ocoBWHUd,The One I Love - Remastered,R.E.M.,63,0.488,0.841,2,-4.626,1,0.0358,0.000395,1.21e-06,0.346,0.559,127.861,197800,rock,~2000
1Ly0ssAgeM7YqdHptao8Oe,Paranoid,Black Sabbath,15,0.426,0.619,4,-11.501,0,0.0722,8.44e-05,0.00239,0.17,0.382,162.721,168440,rock,2010s
4qdgv45EPcQqpQ08tF34f8,Skateboard P,MadeinTYO,55,0.842,0.498,1,-6.838,0,0.505,0.0747,0.0,0.123,0.32,150.933,179507,rap,2010s
6BgRXHZK7xJYbazlQvKYJV,Summer Dayz,Jamie Jones,0,0.8,0.49,6,-6.29,1,0.296,0.306,0.0,0.282,0.79,86.003,226693,r&b,2000s
61sQYdFNS6sEBYCyr1q5gn,I'll Make Love To You,Boyz II Men,63,0.567,0.501,2,-8.038,1,0.0241,0.0995,0.0,0.0986,0.2,142.589,236773,r&b,~2000
0zBMCG1H2ym5ogC3Pfyc5s,I'll Be Here For You,Sick Individuals,57,0.506,0.923,9,-2.371,0,0.0429,0.0568,0.0159,0.0549,0.335,127.681,202292,edm,2010s
0JHwXSvHa9X1UdcKCDAwSg,Different Kind of Love,Kid Runner,30,0.591,0.868,0,-5.555,1,0.0362,0.00128,0.000586,0.116,0.553,110.018,207427,pop,2010s
2RNIViZ0tr9yWqovJC5w7y,I Wonder if I Take You Home,Full Force,0,0.806,0.841,7,-5.358,1,0.0971,0.0353,0.088,0.25,0.621,115.128,238533,r&b,2000s
36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,Chicago,72,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,229240,rock,~2000
6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,82,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,210285,r&b,2010s
5hkgrWxkobGtg30I7DsfVu,Ten Thousand Fists,Disturbed,63,0.54,0.977,1,-3.409,1,0.0878,2.55e-05,0.0553,0.0533,0.211,106.911,212040,rock,2000s
05Sgj1Hx03ZXc57gsV1kfX,It's Goin' Down (feat. Nitti),Yung Joc,65,0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,241840,rap,2000s
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,76,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400,rock,~2000
1ohrqIMhros7Gi7mX80WB6,Dos Palgas,Jowell & Randy,46,0.789,0.815,11,-7.991,0,0.0516,0.181,0.121,0.145,0.763,95.009,203667,latin,2000s
5GSiW5PowBQibaKHFCxY9Y,Shimmy Shimmy Ya,Ol' Dirty Bastard,1,0.736,0.47,0,-6.409,1,0.1,0.0397,0.0295,0.0816,0.171,96.229,159267,rap,2000s
01vv2AjxgP4uUyb8waYO5Y,Morph,Twenty One Pilots,70,0.734,0.607,8,-7.249,0,0.0806,0.0747,0.000577,0.0968,0.518,90.023,258853,pop,2010s
39f2Hv4h7zoiLDXuiQYZw0,All or Nothing,Theory of a Deadman,45,0.416,0.802,10,-4.44,0,0.0319,0.0319,0.0,0.0745,0.33,152.111,210560,rock,2000s
0cYzIKaobR7yaxjMTRvO6P,One Day,UGK,37,0.812,0.554,1,-9.806,0,0.209,0.247,0.0,0.129,0.687,146.099,323960,rap,2000s
3b6uenXXbpCRxXyzFzWi3J,Phenomenon,Thousand Foot Krutch,58,0.561,0.774,7,-3.622,0,0.0737,0.000369,2.36e-06,0.0469,0.903,164.008,179227,rock,2000s
3g1iyXOgxuPm9zkzqpDOeT,Yeats' Grave,The Cranberries,44,0.425,0.752,7,-9.339,0,0.0474,0.163,0.000626,0.561,0.354,136.482,179573,rock,~2000
264NgKAWb7Q9PwWXtvguaD,BALLERN,Die Atzen,61,0.731,0.912,11,-5.04,1,0.0397,0.0147,4.78e-05,0.247,0.255,124.986,145893,edm,2010s
31ZkEyJlfJtCjyMhmZxLEd,I'll Still Kill,50 Cent,1,0.666,0.715,2,-5.276,0,0.261,0.111,9.69e-06,0.23,0.725,88.046,223507,rap,2000s
3Qa944OTMZkg8DHjET8JQv,Woods,Mac Miller,72,0.779,0.362,0,-10.847,1,0.0474,0.135,0.206,0.111,0.46,85.011,286387,rock,2020s
55mJleti2WfWEFNFcBduhc,Schism,TOOL,68,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.42,0.186,0.191,107.438,403533,rock,2000s
1EjQRTG53jsinzk2xlVVJP,Enjoy The Silence - 2006 Remastered Version,Depeche Mode,50,0.381,0.589,0,-11.967,0,0.032,0.347,0.0152,0.127,0.225,112.969,372813,rock,~2000
33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",Mobb Deep,73,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507,rap,~2000
3Kx1knJo8tXN16wK8vJndj,Nuit d'azur,Pas Sages,34,0.653,0.664,1,-10.412,1,0.105,0.393,0.551,0.114,0.555,120.1,231747,edm,2010s
0S9WfKtYCBk3OkJ5SNrKQM,Year of the Update,Swim.,35,0.738,0.539,9,-9.957,1,0.221,0.236,0.00758,0.114,0.367,174.982,139171,rap,2010s
0kdVIAjTAkAFo7dYdciDU1,Crowd Control - Radio Edit,Dimitri Vegas & Like Mike,56,0.345,0.955,11,-2.257,0,0.088,0.0594,0.642,0.132,0.115,139.927,159429,edm,2010s
65kcG8CSOM1WkhhOcufHU2,All For The Cash,Gang Starr,0,0.658,0.625,10,-6.873,0,0.203,0.0224,0.00509,0.103,0.905,84.178,150427,rap,~2000
2bWqv31FvC0CFqMd5TIE61,Dreamboy,Ballin Entertainment,0,0.744,0.562,11,-11.355,0,0.185,0.0485,0.000201,0.144,0.726,127.563,240692,latin,2000s
6NdkzOSCLzmyV9Qc4DKhJ2,This Is What It Feels Like,Armin van Buuren,56,0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360,edm,2010s
3kD4wY5ODucuaCv78278Fb,Blue Zone,Don Omar,0,0.796,0.712,10,-4.47,0,0.0541,0.0424,0.00032,0.455,0.478,94.97,211093,latin,2000s
76HKOVWqsEg26SECtmw7Rz,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,51,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,298120,r&b,~2000
4FthwGFz9SVZgCVqxNXsSK,Invincible,Adelitas Way,60,0.405,0.962,11,-4.894,1,0.0842,0.000213,2.31e-06,0.108,0.489,170.023,190133,rock,2000s
7GZTpOfTQ2EItCmgE8aL8Y,Só pra Relaxar,1Kilo,47,0.722,0.78,3,-3.553,0,0.102,0.292,0.0,0.0541,0.812,109.423,160242,r&b,2010s
1xixUOjgdqMOPZxursTms3,Anything,JAY-Z,47,0.803,0.749,10,-5.953,1,0.219,0.0615,0.00327,0.0694,0.901,81.503,286333,rap,~2000
6jC4P4UddgJKz4MOdpYlOo,After The Pain,Betty Wright,44,0.611,0.478,0,-13.737,1,0.145,0.316,0.0,0.0677,0.742,171.288,420960,rap,~2000
7KXUDNOq0MdrZ7zuTVWCIj,You Don't Know,Antonio Neal,4,0.783,0.651,6,-4.971,0,0.0451,0.0272,0.0792,0.36,0.859,101.009,249920,r&b,2000s
1Bxv1MamHSiuQcLVbS4rup,Rollin' (Air Raid Vehicle),Limp Bizkit,45,0.594,0.939,9,-3.143,1,0.153,0.00498,0.0,0.342,0.722,96.305,213880,rock,2000s
2Fjz5ZC5BvFdCqcnTZ3ilH,Sing Me to Sleep,Alan Walker,61,0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112,189333,pop,2010s
7mW4uXsGvXaqZQh6bcd1Tf,Manhattan,Scott Walker,15,0.449,0.33,9,-12.452,0,0.0338,0.0118,0.186,0.0898,0.113,124.489,365440,rock,~2000
0rsRJOlDJxfNPNTEALa2t3,Rare,Selena Gomez,73,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590,r&b,2020s
3gLlcZQMvpwgtV9THHXrGp,Runnin' With The Devil,Van Halen,14,0.432,0.88,1,-5.769,0,0.0656,0.0206,0.000191,0.185,0.527,95.59,216733,rock,~2000
3gAvYSeYWyBMqGuLmrZs23,Hustler's Ambition,50 Cent,0,0.604,0.737,7,-6.174,1,0.292,0.277,0.0,0.305,0.683,88.243,237613,rap,2000s
7s9HTbqTCeGCDIZ4s54oJY,Addicted - Acoustic,Saving Abel,44,0.458,0.562,5,-7.594,1,0.0261,0.256,0.0,0.625,0.538,128.693,237480,latin,2000s
5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,74,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173,rock,~2000
60Pjyla2BNnWzWxNXxGa4u,Sumthin' Sumthin',Maxwell,55,0.81,0.534,10,-7.791,0,0.0599,0.131,0.00375,0.0671,0.863,97.87,257680,r&b,~2000
2xHEAdEalJ5YcP0ur8kF6L,Warm (feat. HAIM),Charli XCX,55,0.518,0.58,2,-8.213,1,0.0871,0.406,0.0017,0.109,0.396,117.501,225267,pop,2010s
6ukh1NxuelpjLOZBlcBCmh,Llamado De Emergencia,Daddy Yankee,1,0.698,0.91,4,-4.407,0,0.0351,0.211,3.46e-06,0.156,0.772,97.985,239920,latin,2000s
6yDXKV8vEcJQgFievS1SbZ,Funny How Love Is - Remastered 2011,Queen,33,0.444,0.945,0,-8.388,1,0.081,0.00318,7.85e-05,0.346,0.392,145.482,169760,rock,~2000
4bEqHXsdbYBOghD2DUYROa,Message In A Bottle,The Police,3,0.566,0.824,1,-7.516,0,0.0378,0.0461,1.89e-05,0.302,0.795,151.295,289187,rock,~2000
26EQeaVitjiudwfLiLpo3D,Life of Crime,Balduin,25,0.855,0.728,0,-7.569,1,0.0423,0.354,0.029,0.15,0.875,118.002,199095,edm,2010s
037yW9RzsLze4OmBYmcH4G,Save My Night - BlasterJaxx Remix,Armin van Buuren,16,0.686,0.906,8,-4.886,1,0.0475,0.00196,0.745,0.052,0.165,129.972,326827,edm,2010s
4aMT5LHe8A2uIc11H8Cx2m,Conga,Gloria Estefan,60,0.791,0.805,2,-10.202,1,0.0464,0.16,0.0583,0.0563,0.882,122.219,255107,latin,~2000
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,80,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,rock,~2000
2MFB0iJptgZtQGUz0PezFa,Love U Show,Jamie Jones,0,0.549,0.51,6,-8.055,1,0.218,0.289,0.0,0.152,0.535,170.128,269000,r&b,2000s
56MbtP05s9Qt0NPG3S1QIT,Where Would I Be (The Question),Kindred The Family Soul,40,0.423,0.468,6,-8.191,0,0.0711,0.436,0.0058,0.0535,0.585,158.808,286547,r&b,2000s
31VM9uxtem39xmT0dfDiSU,Muthaf**ka Up,Tyga,47,0.59,0.542,9,-7.849,1,0.329,0.00152,0.0,0.364,0.48,122.482,233680,rap,2010s
0R194013qdfjeFiap76Nzs,Red Right Hand,Arctic Monkeys,52,0.422,0.819,2,-7.698,1,0.051,0.000484,0.0412,0.185,0.598,139.784,259813,rock,2000s
0dBisL8wLIL89gyzOpHyYV,See The Light,Bounce Inc.,27,0.674,0.738,11,-2.606,0,0.0394,0.00675,0.00946,0.901,0.276,125.952,167068,edm,2010s
1Cy6AaY8lvDFxCB7AlLjME,Chainsmoking,Jacob Banks,3,0.395,0.665,6,-4.031,0,0.0897,0.557,0.0,0.117,0.597,131.688,195133,pop,2010s
5JNHieecqULXHLRgJpAqIL,Running Wild,Nate VanDeusen,36,0.684,0.652,11,-8.761,1,0.0508,0.364,0.00196,0.089,0.628,149.981,195200,latin,2010s
1GBr8Nix6GiaXLjtaqnysK,Our Time,Tess Posner,37,0.733,0.431,7,-11.395,1,0.0538,0.0747,0.00652,0.0936,0.341,82.002,185854,latin,2020s
6hgMxMYRqMXeM0REDayIIl,Te Quedaste Solo,Fanny Lu,45,0.876,0.738,2,-4.835,1,0.0941,0.2,0.0,0.12,0.741,96.006,195867,latin,2010s
07HPV6hzecJmMJwsIX8YVU,He Could Be the One,Hannah Montana,65,0.602,0.894,4,-3.975,1,0.032,0.00154,0.0,0.433,0.643,125.988,180800,pop,2000s
2qTy3hGSbxoSenKmlKGHFw,Los Ageless,St. Vincent,58,0.527,0.716,5,-6.029,0,0.0616,0.0698,8.71e-05,0.0737,0.331,99.426,281347,pop,2010s
5Dzz3fYAlIwK8vTUmJNAwN,Sexo Seguro,"Franco ""El Gorilla""",39,0.744,0.88,4,-6.314,0,0.117,0.0817,0.0,0.101,0.566,97.017,218413,latin,2000s
0jEvKRshdkKMBbvgUcyv9b,Mantra,NAEMS,19,0.601,0.852,5,-6.313,0,0.05,0.0187,0.0933,0.0841,0.233,129.949,191077,edm,2010s
4qwD0NoxEl2xKbYxx2vhcg,What Is Love,Janelle Monáe,37,0.666,0.897,9,-4.938,0,0.114,0.0854,2.72e-06,0.0409,0.701,120.064,212293,pop,2010s
7y11mfzYWqqcccZlIuLig8,Calcutta,Kura,25,0.656,0.948,1,-3.922,1,0.0454,5.16e-05,0.741,0.406,0.253,127.982,168750,edm,2010s
2fE4MbwX3QGMzNaMjGVhtw,Say Yes,Floetry,58,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,268373,r&b,2000s
0fIFjeeLJjIBliWUCsxyMF,Teenage Fantasy,Jorja Smith,65,0.583,0.677,4,-10.21,0,0.439,0.47,0.193,0.43,0.495,176.119,226906,pop,2010s
1T5EJGONAnpiMikThDYNdH,Walking With Shadows,John Dahlbäck,23,0.719,0.933,10,-4.274,1,0.0606,0.176,0.00182,0.295,0.373,125.088,214223,edm,2010s
7oy11oZXWxwRYn5DUxk0oW,"One Bourbon, One Scotch, One Beer",John Lee Hooker,2,0.746,0.56,5,-14.789,1,0.0565,0.494,0.0,0.316,0.853,124.68,184960,rock,~2000
5741GhL8qxmyPbHakSOGRF,Dance with You,Hoofa,7,0.416,0.801,0,-4.453,1,0.0487,0.352,0.0,0.153,0.702,167.942,176951,rock,2010s
2ZUxIlHAS7D0OMAwzTVXWN,She Drives Me Crazy,Laura Tain,10,0.632,0.275,2,-14.194,1,0.0307,0.409,3.01e-05,0.202,0.633,100.012,216133,pop,2010s
6WCJyL4KetAqEZYhRq5S3f,Temptation,Corina,35,0.609,0.771,7,-10.663,1,0.0428,0.000274,0.05,0.038,0.565,118.352,241533,latin,2000s
43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - Remastered 2003,Poison,71,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,260173,rock,~2000
63iZvr19gFAToQJdY7Sysn,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",A$AP Ferg,15,0.737,0.597,7,-7.333,1,0.118,0.292,0.0,0.13,0.448,92.049,222987,r&b,2010s
2GNQX05OJdvwDImwx1kSVk,Breathe In,French Braids,16,0.706,0.535,1,-11.053,0,0.275,0.431,1.23e-05,0.104,0.444,110.861,216000,edm,2010s
1sRNnxZZDt6rPyvSbCw5im,Rainbow in the Dark,Dio,41,0.501,0.809,9,-12.12,0,0.0351,0.00113,0.0831,0.0343,0.611,117.512,254240,rock,2000s
6xCNYRfzZtoQRo1xruPmNq,Problem,Ariana Grande,9,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.009,193920,pop,2010s
4HCsKNye8SYImpwXnurwmN,Prrrum - Remix,Cosculluela,0,0.857,0.772,1,-3.076,1,0.291,0.167,0.0,0.0721,0.727,90.034,253600,latin,2010s
7jVqCPyq6XJrVkWqDPakor,Can't Front on Me,Pete Rock & C.L. Smooth,27,0.679,0.783,4,-11.118,0,0.0861,0.243,0.000418,0.343,0.785,92.847,256840,rap,~2000
33W6nFqHIhVCfGLiafK3kr,Mondays,Onlap,40,0.452,0.972,2,-5.539,0,0.0602,0.000178,0.0,0.359,0.456,97.039,223995,rock,2020s
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,78,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,228707,r&b,2000s
57o5LnB6WH9SAbb7eOmigl,Surrender,Debra Killings,7,0.595,0.516,6,-6.58,0,0.281,0.667,0.0,0.596,0.732,75.783,267693,r&b,2000s
6yQ4NYT5DRVBNfSksqgynG,Best Of Me,Chrisette Michele,28,0.833,0.694,9,-6.639,1,0.0414,0.285,1.84e-05,0.39,0.575,110.995,232720,r&b,2000s
3kZoay4ANo86ehb6s4RwS9,Ridin',Chamillionaire,69,0.788,0.798,8,-4.68,0,0.0997,0.189,0.0,0.3,0.836,143.051,303053,rap,2000s
78TnMTAFmWUWWCgNXR7D3K,Listen to Your Heart,Roxette,75,0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,328093,pop,~2000
1OJMt4A0eFFg5xHwTu0D08,Orange,Sophie Holohan,39,0.791,0.554,2,-9.998,0,0.0399,0.322,1.5e-05,0.0784,0.649,113.98,198947,pop,2010s
7eZT4U188WHdgkOfB4VYzL,Feelin' So Sexy,Ludacris,26,0.458,0.683,7,-10.029,1,0.415,0.0449,0.0,0.104,0.389,77.959,209480,rap,2010s
42ZVk59gT4tMlrZmd8Ijxf,Indestructible,Disturbed,70,0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,278027,rock,2000s
4J82lONPEFQ0P9rnkUahI3,Flashing Lights,Laidback Luke,0,0.721,0.961,4,-2.866,0,0.0494,0.00797,0.834,0.412,0.312,128.959,275996,edm,2010s
2C4aYxNpoPkmoZ3ZdPeuOB,Knockin' On Heaven's Door,Guns N' Roses,13,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000,rock,~2000
6fjsIxSPXnOjQleb11AYNU,"What Christmas Means to Me - from ""The Best Man Holiday Original Motion Picture Soundtrack""",Fantasia,49,0.679,0.759,1,-5.208,1,0.129,0.0348,0.0,0.0663,0.333,87.618,144453,r&b,2010s
5yakRZmZ20eaZ1J4nDgQhN,Consolation Prizes,Phoenix,43,0.706,0.606,11,-5.362,1,0.0386,0.000725,0.000358,0.107,0.897,102.0,196253,rock,2000s
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,74,0.638,0.924,7,-3.887,1,0.0359,0.00205,0.000173,0.149,0.529,111.995,263787,rap,2010s
3rMyMv8EjKXoPnaRo2hdJN,Stuntin' Like My Daddy - Street,Birdman,59,0.71,0.882,5,-6.648,0,0.04,0.00908,0.0,0.162,0.806,160.012,267293,rap,2000s
1KONmY3enP3r3nIPQidWAy,Now That We Found Love,Heavy D & The Boyz,57,0.744,0.697,8,-14.753,1,0.0631,0.039,0.0,0.171,0.683,119.955,258200,r&b,~2000
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323,pop,2010s
0MB1SdL3rOWOchIQOSOmAu,Glue,Lee Bowie,30,0.766,0.564,4,-7.062,0,0.0273,0.195,0.0,0.0991,0.929,97.968,182449,pop,2010s
6AgDFWLbbAt2migXMbrhXT,Ready Or Not,After 7,53,0.733,0.566,8,-12.06,0,0.039,0.0966,0.0,0.074,0.775,141.94,275827,r&b,~2000
653aI5kYEj97kuAKj9nY4N,Mio,Devan,39,0.709,0.758,2,-6.431,0,0.0446,0.0333,0.00855,0.12,0.467,94.986,185806,edm,2020s
4Eefey3uN90Abhbr47zKmC,WINTER FLOWER(Feat.RM),Younha,74,0.575,0.793,0,-3.669,1,0.0639,0.134,0.0,0.123,0.262,95.845,221133,latin,2020s
4s0o8TJHfX9LLHa0umnOzT,Sunshine (feat. Lea) - Explicit Album Version,Lil' Flip,60,0.814,0.387,0,-9.867,1,0.0945,0.0248,0.0,0.131,0.792,93.961,225173,rap,2000s
6WQ6UeU3OAflPdPGZTv0uH,Bring The Pain,Method Man,0,0.833,0.468,6,-10.546,0,0.262,0.421,0.0051,0.139,0.234,101.896,189760,rap,~2000
6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,80,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,pop,2010s
3bPfe5UbrBoVFOKZVYMe0y,Uma,Panama Wedding,0,0.766,0.576,1,-7.474,1,0.0322,0.137,0.000879,0.113,0.812,129.998,216360,pop,2010s
3GR5Qd34nif6bskCrhTZue,Sounds Like a Melody,Alphaville,53,0.701,0.745,11,-9.439,0,0.0362,0.0489,0.309,0.138,0.498,97.069,285360,pop,~2000
7DGIv9rjJSL7Bfls23QMeh,I Didn't Mean To Turn You On,Robert Palmer,0,0.696,0.634,5,-11.172,0,0.0498,0.121,0.654,0.297,0.967,120.689,217467,rock,2000s
20LxTsa6936zOlzTWqoPVt,The Next Episode,Dr. Dre,18,0.92,0.891,3,-2.398,0,0.253,0.0313,0.0,0.083,0.311,95.295,161600,r&b,~2000
2Ee22x5KHPEvrGBIx9AdOb,Justin Scott,Big K.R.I.T.,42,0.241,0.722,4,-5.161,0,0.0426,0.0145,0.001,0.306,0.142,115.869,240335,r&b,2010s
20hGTzgOu6U8WPgYg9AtXr,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,61,0.626,0.825,1,-2.673,0,0.0544,0.0239,0.0,0.415,0.447,93.004,185806,pop,2010s
5nKSxq2yNgQLtgzqJxPn41,i wish it would never stop snowing,Sleepy Fish,61,0.804,0.164,4,-14.07,1,0.0492,0.0365,0.831,0.0927,0.419,126.953,196500,rap,2010s
5X76oXHcR5uCXali0gOyX5,White Room,Cream,18,0.55,0.576,0,-13.475,1,0.0306,0.178,0.00935,0.0555,0.486,109.837,303200,rock,~2000
6QDbGdbJ57Mtkflsg42WV5,Hot for Teacher - 2015 Remaster,Van Halen,67,0.551,0.947,2,-4.671,1,0.152,0.000652,0.000257,0.0637,0.466,127.657,282747,rock,~2000
3LN41NUdHkyNqQhi9gExMm,Hypnotized (feat. Akon),Plies,65,0.84,0.571,10,-7.421,1,0.0797,0.16,0.0,0.406,0.617,116.59,188493,rap,2000s
1ISiF8S1Yehu7OrSJU8Kct,Underworld,Unaverage Gang,54,0.838,0.816,8,-7.495,1,0.124,0.136,0.000437,0.156,0.55,120.003,208952,rap,2010s
7d7i3Qm7awL2gJPcYoQ0hn,Aura - Edit,Avoure,54,0.611,0.833,1,-6.891,0,0.0317,0.000506,0.92,0.102,0.261,122.978,268232,pop,2010s
4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,71,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,193467,rap,2000s
1CHmeKI1Z7UX82uAUSKFnN,We'll Burn The Sky,Scorpions,3,0.278,0.759,9,-5.573,0,0.0781,0.0414,0.000596,0.164,0.219,140.358,391053,rock,~2000
6s3GEN8wK0OMzzzZbXj0fu,Hymn for the Weekend - Seeb Remix,Coldplay,71,0.565,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.034,212647,edm,2010s
6elUdvgtbNi1LrD3jPLKpe,One Shot,Hansie,44,0.638,0.757,6,-5.166,0,0.0816,0.287,0.000338,0.109,0.737,177.938,162731,latin,2020s
1OOtq8tRnDM8kG2gqUPjAj,Beat It - Single Version,Michael Jackson,77,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,258040,pop,~2000
4SsDy47nzkU9FhqZkjPXvS,Guajira Guantanamera - Remasterizado,Joseito Fernández,19,0.686,0.573,9,-7.304,1,0.0518,0.877,0.0267,0.134,0.764,129.434,178427,r&b,~2000
6yl8Es1tCYD9WdSkeVLFw4,You Shook Me All Night Long,AC/DC,72,0.529,0.768,7,-5.51,1,0.0566,0.00224,0.000685,0.297,0.769,127.316,210880,rock,~2000
2SauOAYxHXtx70OJpQ5ZD5,Keep Calm,Lucha,37,0.62,0.951,1,-4.001,1,0.0877,0.00175,0.0302,0.113,0.495,127.992,144917,rap,2010s
6NSMQFKgjpQb0KkjMDYIK0,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,69,0.815,0.514,6,-9.446,0,0.361,0.54,0.0,0.611,0.623,120.054,264000,latin,2010s
0dnx2LK0rnPTACGzbLc1Jx,Mz. Hyde,Halestorm,49,0.558,0.929,2,-3.618,1,0.0638,0.00094,0.000248,0.389,0.502,137.868,202307,rock,2010s
3LgHF4Fe2TOCtnfPU9PObU,Never Enough,Groove Theory,26,0.762,0.521,10,-9.076,0,0.136,0.0752,0.0,0.063,0.915,81.988,266573,r&b,~2000
3iM9wFGlyR28IBZrXYZK9j,Cold as Ice - 2008 Remaster,Foreigner,57,0.554,0.708,3,-5.318,0,0.0271,0.0594,2.72e-06,0.143,0.512,131.157,200027,rock,2000s
0WmhLJDwhTcK2L3eLubhfy,Bag In Da Box (feat. Orremannen) - Kung Fu Fighter Remix,DJ Tune,4,0.842,0.795,11,-6.237,0,0.0789,0.00044,0.301,0.0424,0.887,129.992,264023,edm,2000s
0FouIjnjH3ygThiuPuBatM,Nacada Drive,Testiculo y Uno,48,0.683,0.839,10,-9.979,0,0.129,0.0526,0.842,0.951,0.631,93.915,159419,rap,2020s
2wdCiWtW5cbzEHX5YA5M5M,Playgirl,LODU GOSH,14,0.731,0.391,2,-16.035,1,0.271,0.68,0.0625,0.1,0.27,154.93,173455,rap,2020s
4gDBc1RxPAvinJrZzZ9nYX,Love Will Save the Day,Whitney Houston,43,0.758,0.844,1,-9.453,1,0.0482,0.197,3.98e-06,0.242,0.766,120.571,321667,r&b,~2000
